binary_name,project,algorithm_label,architecture,optimization_level,compiler,compiler_version,build_type,build_system,binary_type,crypto_library,aes_constant,aes_constant_count,aes_symbol,arithmetic_count,basic_block_count_estimate,binary_size,blowfish_constant_count,branch_count,call_count,call_graph_fanout_estimate,cfg_edge_count_estimate,chacha20_constant_count,chacha_symbol,compiler_hints,cyclomatic_complexity_estimate,des_symbol,ecc_curve_p_256,ecc_curve_p_384,ecc_curve_p_521,ecc_curve_secp256k1,ecc_symbol,entropy,entry_point,executable_section_ratio,export_count,function_count,import_count,import_libraries,instruction_count,instruction_entropy,jump_count,known_crypto_library,logical_count,md5_constant,md5_constant_count,memory_count,opcode_bigram_entropy,opcode_bigram_unique_ratio,opcode_trigram_entropy,opcode_trigram_unique_ratio,optimization_hints,readonly_section_ratio,return_count,rsa_exponent_present,rsa_symbol,section_count,segment_count,sha1_constant,sha1_constant_count,sha224_constant_count,sha256_constant_count,sha384_constant_count,sha512_constant_count,sha_constant,sha_symbol,string_count,symbol_count,unique_opcode_ratio,writable_section_ratio
ecc_verify_hash_eth27__gcc_O2_release.o,libtomcrypt,ECC,x86_64,O2,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,3.0,21.0,2912,0,20.0,10.0,0.714286,20.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,3.57372,0,,1,14,0,,97.0,3.118768,10.0,False,4.0,False,0,59.0,4.545005,0.364583,5.340445,0.547368,likely_release_or_stripped,,1.0,False,False,15,0,False,0,0,0,0,0,False,False,41,14,0.164948,
ecc_import_openssl__gcc_O3_debug.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,12.0,53.0,48944,0,52.0,24.0,1.2,52.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.396289,0,,3,20,0,,466.0,2.479046,28.0,False,6.0,False,0,361.0,4.057741,0.131183,5.19526,0.252155,likely_debug_or_unoptimized,,4.0,False,False,25,0,False,0,0,0,0,0,False,False,548,20,0.034335,
ecc_get_key__clang_O3_release.o,libtomcrypt,ECC,x86_64,O3,clang,clang (cached build),release,direct_compile,object,libtomcrypt,False,0,False,2.0,20.0,2128,0,19.0,7.0,0.7,19.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,3.563128,0,,1,10,0,,75.0,3.487702,12.0,False,4.0,False,0,40.0,4.916337,0.540541,5.561409,0.739726,likely_release_or_stripped,,1.0,False,False,11,0,False,0,0,0,0,0,False,False,25,10,0.24,
ecc_decrypt_key__gcc_O3_release.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,6.0,69.0,4368,0,68.0,26.0,1.368421,68.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.084181,0,,1,19,0,,281.0,3.495214,42.0,False,14.0,False,0,153.0,5.32652,0.285714,6.362326,0.473118,likely_release_or_stripped,,1.0,False,False,15,0,False,0,0,0,0,0,False,False,50,19,0.096085,
ecc_export__gcc_O3_release.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,6.0,16.0,2576,0,15.0,6.0,0.666667,15.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,3.529077,0,,1,9,0,,89.0,3.251911,9.0,False,3.0,False,0,56.0,4.675197,0.420455,5.297938,0.586207,likely_release_or_stripped,,1.0,False,False,15,0,False,0,0,0,0,0,False,False,28,9,0.179775,
ecc_sign_hash__clang_O2_debug.o,libtomcrypt,ECC,x86_64,O2,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,0.0,3.0,18392,0,2.0,0.0,0.0,2.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.041798,0,,1,7,0,,7.0,2.521641,2.0,False,0.0,False,0,3.0,2.584963,1.0,2.321928,1.0,likely_debug_or_unoptimized,,1.0,False,False,23,0,False,0,0,0,0,0,False,False,256,7,0.857143,
ecc_sign_hash_rfc7518__gcc_O3_release.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,5.0,25.0,2928,0,24.0,13.0,1.0,24.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,3.611017,0,,1,13,0,,107.0,3.238298,11.0,False,5.0,False,0,61.0,4.654762,0.349057,5.459098,0.52381,likely_release_or_stripped,,1.0,False,False,15,0,False,0,0,0,0,0,False,False,38,13,0.158879,
ecc_verify_hash_rfc7518__gcc_O0_release.o,libtomcrypt,ECC,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,3.0,23.0,2632,0,22.0,10.0,1.25,22.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,3.555932,0,,1,8,0,,113.0,2.384617,12.0,False,1.0,False,0,76.0,3.796393,0.267857,4.674293,0.414414,likely_release_or_stripped,,1.0,False,False,14,0,False,0,0,0,0,0,False,False,24,8,0.132743,
ltc_ecc_projective_dbl_point__clang_O1_debug.o,libtomcrypt,ECC,x86_64,O1,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,2.0,148.0,14232,0,147.0,70.0,5.0,147.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.58245,0,,1,14,0,,432.0,2.670407,77.0,False,14.0,False,0,197.0,3.773937,0.092807,4.59047,0.160465,likely_debug_or_unoptimized,,1.0,False,False,23,0,False,0,0,0,0,0,False,False,98,14,0.034722,
ecc__gcc_O2_debug.o,libtomcrypt,ECC,x86_64,O2,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,,,25688,0,,,,,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,,False,False,False,False,False,False,3.908646,0,,0,2,0,,,,,False,,False,0,,,,,,likely_debug_or_unoptimized,,,False,False,23,0,False,0,0,0,0,0,False,False,266,2,,
ecc_import_pkcs8__gcc_O0_debug.o,libtomcrypt,ECC,x86_64,O0,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,71.0,83.0,34832,0,82.0,27.0,1.35,82.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.4649,0,,2,20,0,,644.0,2.838009,55.0,False,37.0,False,0,369.0,4.17993,0.069984,5.19057,0.130841,likely_debug_or_unoptimized,,2.0,False,False,24,0,False,0,0,0,0,0,False,False,424,20,0.02795,
ltc_ecc_projective_dbl_point__gcc_O3_debug.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,11.0,151.0,32672,0,150.0,72.0,4.8,150.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.335893,0,,1,15,0,,494.0,2.600172,78.0,False,14.0,False,0,252.0,4.001567,0.10142,4.808078,0.168699,likely_debug_or_unoptimized,,1.0,False,False,25,0,False,0,0,0,0,0,False,False,326,15,0.034413,
ltc_ecc_mul2add__clang_O0_debug.o,libtomcrypt,ECC,x86_64,O0,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,16.0,134.0,12600,0,133.0,39.0,2.294118,133.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.546499,0,,1,17,0,,493.0,2.48657,94.0,False,12.0,False,0,287.0,4.025985,0.093496,5.18463,0.187373,likely_debug_or_unoptimized,,1.0,False,False,22,0,False,0,0,0,0,0,False,False,100,17,0.03854,
ltc_ecc_projective_add_point__clang_O2_debug.o,libtomcrypt,ECC,x86_64,O2,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,2.0,198.0,17648,0,197.0,95.0,5.9375,197.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.624402,0,,1,16,0,,674.0,2.39196,102.0,False,17.0,False,0,361.0,3.714842,0.062407,4.595641,0.122024,likely_debug_or_unoptimized,,1.0,False,False,23,0,False,0,0,0,0,0,False,False,120,16,0.022255,
ecc_import_openssl__clang_O3_release.o,libtomcrypt,ECC,x86_64,O3,clang,clang (cached build),release,direct_compile,object,libtomcrypt,False,0,False,6.0,42.0,4664,0,41.0,20.0,1.25,41.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.2813,0,,3,16,0,,369.0,2.52381,21.0,False,6.0,False,0,293.0,3.90676,0.125,5.054123,0.223433,likely_release_or_stripped,,3.0,False,False,10,0,False,0,0,0,0,0,False,False,62,16,0.04878,
ltc_ecc_projective_add_point__clang_O0_debug.o,libtomcrypt,ECC,x86_64,O0,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,2.0,313.0,15752,0,312.0,100.0,6.25,312.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.692396,0,,1,16,0,,1008.0,2.250731,212.0,False,22.0,False,0,565.0,3.581327,0.039722,4.404427,0.068588,likely_debug_or_unoptimized,,1.0,False,False,22,0,False,0,0,0,0,0,False,False,86,16,0.015873,
ecc_import__gcc_O2_debug.o,libtomcrypt,ECC,x86_64,O2,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,8.0,33.0,28976,0,32.0,12.0,0.8,32.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.241197,0,,2,15,0,,155.0,3.365482,20.0,False,5.0,False,0,89.0,4.973821,0.324675,5.792342,0.51634,likely_debug_or_unoptimized,,1.0,False,False,25,0,False,0,0,0,0,0,False,False,366,15,0.109677,
ecc_sizes__clang_O3_debug.o,libtomcrypt,ECC,x86_64,O3,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,3.0,17.0,6920,0,16.0,6.0,0.75,16.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,3.957878,0,,1,8,0,,59.0,3.393305,10.0,False,0.0,False,0,30.0,4.676441,0.551724,5.266843,0.736842,likely_debug_or_unoptimized,,1.0,False,False,23,0,False,0,0,0,0,0,False,False,78,8,0.254237,
ecc_make_key__clang_O0_debug.o,libtomcrypt,ECC,x86_64,O0,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,9.0,32.0,20184,0,31.0,10.0,0.714286,31.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.208566,0,,3,14,0,,134.0,2.634707,21.0,False,0.0,False,0,81.0,4.05085,0.218045,4.908883,0.348485,likely_debug_or_unoptimized,,3.0,False,False,22,0,False,0,0,0,0,0,False,False,266,14,0.104478,
ecc_export_openssl__gcc_O0_release.o,libtomcrypt,ECC,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,292.0,52.0,10528,0,51.0,16.0,1.6,51.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.608979,0,,1,10,0,,1777.0,2.184834,35.0,False,294.0,False,0,1111.0,3.774862,0.028716,4.370849,0.049577,likely_release_or_stripped,,1.0,False,False,14,0,False,0,0,0,0,0,False,False,26,10,0.011818,
ecc_shared_secret__gcc_O0_debug.o,libtomcrypt,ECC,x86_64,O0,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,4.0,55.0,25640,0,54.0,22.0,2.444444,54.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.252145,0,,1,9,0,,248.0,2.333986,32.0,False,1.0,False,0,161.0,3.754461,0.153846,4.716297,0.256098,likely_debug_or_unoptimized,,1.0,False,False,23,0,False,0,0,0,0,0,False,False,333,9,0.068548,
ecc_get_size__gcc_O3_debug.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,0.0,2.0,4544,0,1.0,0.0,0.0,1.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,3.398724,0,,1,2,0,,8.0,2.5,1.0,False,0.0,False,0,2.0,2.521641,0.857143,2.584963,1.0,likely_debug_or_unoptimized,,2.0,True,False,21,0,False,0,0,0,0,0,False,False,51,2,0.75,
ecc_import_openssl__gcc_O1_debug.o,libtomcrypt,ECC,x86_64,O1,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,17.0,47.0,47368,0,46.0,22.0,1.222222,46.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.317242,0,,3,18,0,,449.0,2.16405,24.0,False,3.0,False,0,361.0,3.484913,0.113839,4.376071,0.212528,likely_debug_or_unoptimized,,4.0,False,False,23,0,False,0,0,0,0,0,False,False,523,18,0.033408,
ecc_sign_hash_rfc5656__gcc_O1_debug.o,libtomcrypt,ECC,x86_64,O1,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,5.0,17.0,23296,0,16.0,8.0,0.666667,16.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,True,4.181868,0,,1,12,0,,91.0,2.963018,8.0,False,1.0,False,0,62.0,4.356727,0.377778,5.099731,0.561798,likely_debug_or_unoptimized,,1.0,False,False,25,0,False,0,0,0,0,0,False,False,309,12,0.153846,
ecc_set_curve_internal__gcc_O0_release.o,libtomcrypt,ECC,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,14.0,107.0,5520,0,106.0,40.0,3.076923,106.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.25736,0,,2,13,0,,551.0,2.646091,66.0,False,1.0,False,0,364.0,4.103016,0.089091,5.038887,0.163934,likely_release_or_stripped,,4.0,False,False,14,0,False,0,0,0,0,0,False,False,41,13,0.032668,
ecc_sign_hash_rfc7518__gcc_O3_debug.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,5.0,25.0,27696,0,24.0,13.0,1.0,24.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.211409,0,,1,13,0,,107.0,3.238298,11.0,False,5.0,False,0,61.0,4.654762,0.349057,5.459098,0.52381,likely_debug_or_unoptimized,,1.0,False,False,25,0,False,0,0,0,0,0,False,False,351,13,0.158879,
ecc_verify_hash_rfc5656__gcc_O0_release.o,libtomcrypt,ECC,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,4.0,25.0,2936,0,24.0,10.0,1.0,24.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,True,3.666361,0,,1,10,0,,129.0,2.640002,14.0,False,1.0,False,0,88.0,4.188462,0.273438,5.225279,0.472441,likely_release_or_stripped,,1.0,False,False,14,0,False,0,0,0,0,0,False,False,26,10,0.124031,
ecc_ssh_ecdsa_encode_name__clang_O3_debug.o,libtomcrypt,ECC,x86_64,O3,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,4.0,19.0,10216,0,18.0,6.0,0.4,18.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,True,4.217018,0,,1,15,0,,105.0,4.034009,12.0,False,10.0,False,0,57.0,5.391908,0.557692,5.792735,0.699029,likely_debug_or_unoptimized,,2.0,False,False,24,0,False,0,0,0,0,0,False,False,129,15,0.257143,
ltc_ecc_is_point_at_infinity__clang_O3_release.o,libtomcrypt,ECC,x86_64,O3,clang,clang (cached build),release,direct_compile,object,libtomcrypt,False,0,False,2.0,24.0,1600,0,23.0,10.0,2.0,23.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,3.650135,0,,1,5,0,,94.0,2.951275,13.0,False,13.0,False,0,45.0,4.279256,0.27957,5.122368,0.467391,likely_release_or_stripped,,1.0,False,False,10,0,False,0,0,0,0,0,False,False,15,5,0.138298,
ecc_import_pkcs8__clang_O0_release.o,libtomcrypt,ECC,x86_64,O0,clang,clang (cached build),release,direct_compile,object,libtomcrypt,False,0,False,45.0,96.0,5800,0,95.0,25.0,1.136364,95.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.479898,0,,2,22,0,,562.0,2.837795,70.0,False,37.0,False,0,346.0,4.264277,0.067736,5.242393,0.1375,likely_release_or_stripped,,2.0,False,False,11,0,False,0,0,0,0,0,False,False,34,22,0.02847,
ecc_import_openssl__gcc_O3_release.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,12.0,53.0,6120,0,52.0,24.0,1.2,52.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.318126,0,,3,20,0,,466.0,2.479046,28.0,False,6.0,False,0,361.0,4.057741,0.131183,5.19526,0.252155,likely_release_or_stripped,,4.0,False,False,14,0,False,0,0,0,0,0,False,False,69,20,0.034335,
ecc_verify_hash__clang_O2_debug.o,libtomcrypt,ECC,x86_64,O2,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,1.0,7.0,19960,0,6.0,2.0,0.181818,6.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.127624,0,,1,11,0,,27.0,3.046037,4.0,False,0.0,False,0,16.0,4.026987,0.692308,4.403856,0.88,likely_debug_or_unoptimized,,1.0,False,False,25,0,False,0,0,0,0,0,False,False,277,11,0.444444,
ecc_import_openssl__clang_O0_debug.o,libtomcrypt,ECC,x86_64,O0,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,410.0,81.0,26712,0,80.0,19.0,1.117647,80.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.847685,0,,3,17,0,,1402.0,2.479462,61.0,False,3.0,False,0,887.0,3.467344,0.02641,4.125618,0.05,likely_debug_or_unoptimized,,4.0,False,False,21,0,False,0,0,0,0,0,False,False,255,17,0.011412,
ecc_make_key__clang_O3_release.o,libtomcrypt,ECC,x86_64,O3,clang,clang (cached build),release,direct_compile,object,libtomcrypt,False,0,False,2.0,18.0,2576,0,17.0,8.0,0.571429,17.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,3.669271,0,,3,14,0,,98.0,3.102326,9.0,False,1.0,False,0,66.0,4.442207,0.350515,5.278318,0.520833,likely_release_or_stripped,,4.0,False,False,11,0,False,0,0,0,0,0,False,False,34,14,0.153061,
ecc_export_openssl__gcc_O3_debug.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,3.0,41.0,40560,0,40.0,16.0,1.066667,40.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.297723,0,,1,15,0,,301.0,2.391537,24.0,False,6.0,False,0,227.0,3.803905,0.203333,4.72799,0.327759,likely_debug_or_unoptimized,,1.0,False,False,27,0,False,0,0,0,0,0,False,False,486,15,0.069767,
ecc_free__clang_O2_release.o,libtomcrypt,ECC,x86_64,O2,clang,clang (cached build),release,direct_compile,object,libtomcrypt,False,0,False,3.0,4.0,1616,0,3.0,2.0,0.333333,3.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,3.269993,0,,1,6,0,,34.0,2.731791,1.0,False,1.0,False,0,25.0,3.523764,0.545455,4.02309,0.6875,likely_release_or_stripped,,1.0,False,False,11,0,False,0,0,0,0,0,False,False,20,6,0.294118,
ecc_free__clang_O0_debug.o,libtomcrypt,ECC,x86_64,O0,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,24.0,5.0,5176,0,4.0,2.0,0.333333,4.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,3.694667,0,,1,6,0,,62.0,2.4658,2.0,False,1.0,False,0,31.0,3.740714,0.377049,4.142098,0.483333,likely_debug_or_unoptimized,,1.0,False,False,22,0,False,0,0,0,0,0,False,False,52,6,0.193548,
ecc_encrypt_key__gcc_O2_release.o,libtomcrypt,ECC,x86_64,O2,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,5.0,54.0,4208,0,53.0,27.0,1.285714,53.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,3.854594,0,,1,21,0,,209.0,3.237015,26.0,False,7.0,False,0,117.0,5.07829,0.307692,6.188989,0.502415,likely_release_or_stripped,,1.0,False,False,15,0,False,0,0,0,0,0,False,False,48,21,0.095694,
ltc_ecc_mulmod__clang_O3_debug.o,libtomcrypt,ECC,x86_64,O3,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,,,680,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.09695,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
ecc__clang_O1_debug.o,libtomcrypt,ECC,x86_64,O1,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,,,33712,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,3.9033,0,,0,2,0,,,,,False,,False,0,,,,,,likely_debug_or_unoptimized,,,True,False,21,0,False,0,0,0,0,0,False,False,256,2,,
ecc_ssh_ecdsa_encode_name__gcc_O1_release.o,libtomcrypt,ECC,x86_64,O1,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,4.0,26.0,3680,0,25.0,12.0,0.631579,25.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,True,3.591681,0,,1,19,0,,126.0,2.807698,13.0,False,1.0,False,0,83.0,4.298957,0.328,4.952942,0.483871,likely_release_or_stripped,,1.0,False,False,15,0,False,0,0,0,0,0,False,False,45,19,0.142857,
ltc_ecc_mul2add__gcc_O0_release.o,libtomcrypt,ECC,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,18.0,114.0,5800,0,113.0,40.0,3.636364,113.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.14926,0,,1,11,0,,524.0,2.566163,73.0,False,10.0,False,0,316.0,4.119246,0.114723,5.183807,0.208812,likely_release_or_stripped,,1.0,False,False,14,0,False,0,0,0,0,0,False,False,30,11,0.045802,
ltc_ecc_import_point__clang_O3_debug.o,libtomcrypt,ECC,x86_64,O3,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,6.0,44.0,8064,0,43.0,18.0,3.6,43.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.262592,0,,1,5,0,,156.0,3.193243,25.0,False,10.0,False,0,74.0,4.671408,0.316129,5.597675,0.506494,likely_debug_or_unoptimized,,1.0,False,False,22,0,False,0,0,0,0,0,False,False,75,5,0.128205,
ecc_verify_hash_x962__gcc_O3_debug.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,4.0,14.0,11976,0,13.0,7.0,0.636364,13.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.1528,0,,1,11,0,,84.0,3.11658,6.0,False,6.0,False,0,54.0,4.652064,0.445783,5.482254,0.682927,likely_debug_or_unoptimized,,1.0,False,False,25,0,False,0,0,0,0,0,False,False,151,11,0.178571,
ecc_sign_hash_rfc5656__clang_O0_debug.o,libtomcrypt,ECC,x86_64,O0,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,2.0,19.0,20072,0,18.0,7.0,0.636364,18.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,True,4.246691,0,,1,11,0,,88.0,2.469423,11.0,False,4.0,False,0,58.0,3.957133,0.333333,4.945761,0.534884,likely_debug_or_unoptimized,,1.0,False,False,22,0,False,0,0,0,0,0,False,False,274,11,0.147727,
ecc_import_pkcs8__gcc_O3_release.o,libtomcrypt,ECC,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,6.0,73.0,4984,0,72.0,27.0,1.173913,72.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.128996,0,,2,23,0,,312.0,3.055921,45.0,False,6.0,False,0,180.0,4.825618,0.18328,5.981399,0.33871,likely_release_or_stripped,,2.0,False,False,15,0,False,0,0,0,0,0,False,False,73,23,0.051282,
ecc_get_size__gcc_O1_debug.o,libtomcrypt,ECC,x86_64,O1,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,False,0,False,0.0,2.0,4536,0,1.0,0.0,0.0,1.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,3.396617,0,,1,2,0,,7.0,2.235926,1.0,False,0.0,False,0,2.0,2.251629,0.833333,2.321928,1.0,likely_debug_or_unoptimized,,2.0,True,False,21,0,False,0,0,0,0,0,False,False,51,2,0.714286,
ltc_ecc_is_point__gcc_O0_release.o,libtomcrypt,ECC,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,False,0,False,2.0,46.0,2560,0,45.0,16.0,2.666667,45.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,3.562839,0,,1,6,0,,192.0,2.232717,29.0,False,1.0,False,0,118.0,3.352397,0.162304,3.971347,0.236842,likely_release_or_stripped,,1.0,False,False,13,0,False,0,0,0,0,0,False,False,17,6,0.078125,
ecc_verify_hash_rfc7518__clang_O0_release.o,libtomcrypt,ECC,x86_64,O0,clang,clang (cached build),release,direct_compile,object,libtomcrypt,False,0,False,3.0,25.0,2408,0,24.0,9.0,0.818182,24.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,3.711197,0,,1,11,0,,99.0,2.566433,15.0,False,3.0,False,0,61.0,3.966907,0.295918,4.86974,0.443299,likely_release_or_stripped,,1.0,False,False,11,0,False,0,0,0,0,0,False,False,24,11,0.141414,
