binary_name,project,algorithm_label,architecture,optimization_level,compiler,compiler_version,build_type,build_system,binary_type,crypto_library,aes_constant,aes_constant_count,aes_symbol,arithmetic_count,basic_block_count_estimate,binary_size,blowfish_constant_count,branch_count,call_count,call_graph_fanout_estimate,cfg_edge_count_estimate,chacha20_constant_count,chacha_symbol,compiler_hints,cyclomatic_complexity_estimate,des_symbol,ecc_curve_p_256,ecc_curve_p_384,ecc_curve_p_521,ecc_curve_secp256k1,ecc_symbol,entropy,entry_point,executable_section_ratio,export_count,function_count,import_count,import_libraries,instruction_count,instruction_entropy,jump_count,known_crypto_library,logical_count,md5_constant,md5_constant_count,memory_count,opcode_bigram_entropy,opcode_bigram_unique_ratio,opcode_trigram_entropy,opcode_trigram_unique_ratio,optimization_hints,readonly_section_ratio,return_count,rsa_exponent_present,rsa_symbol,section_count,segment_count,sha1_constant,sha1_constant_count,sha224_constant_count,sha256_constant_count,sha384_constant_count,sha512_constant_count,sha_constant,sha_symbol,string_count,symbol_count,unique_opcode_ratio,writable_section_ratio,arithmetic_count_was_missing,basic_block_count_estimate_was_missing,branch_count_was_missing,call_count_was_missing,call_graph_fanout_estimate_was_missing,cfg_edge_count_estimate_was_missing,cyclomatic_complexity_estimate_was_missing,executable_section_ratio_was_missing,import_libraries_was_missing,instruction_count_was_missing,instruction_entropy_was_missing,jump_count_was_missing,logical_count_was_missing,memory_count_was_missing,opcode_bigram_entropy_was_missing,opcode_bigram_unique_ratio_was_missing,opcode_trigram_entropy_was_missing,opcode_trigram_unique_ratio_was_missing,readonly_section_ratio_was_missing,return_count_was_missing,unique_opcode_ratio_was_missing,writable_section_ratio_was_missing,project_encoded,architecture_encoded,optimization_level_encoded,compiler_encoded,compiler_version_encoded,build_type_encoded,build_system_encoded,binary_type_encoded,crypto_library_encoded,aes_constant_count_normalized,arithmetic_count_normalized,basic_block_count_estimate_normalized,binary_size_normalized,blowfish_constant_count_normalized,branch_count_normalized,call_count_normalized,call_graph_fanout_estimate_normalized,cfg_edge_count_estimate_normalized,chacha20_constant_count_normalized,cyclomatic_complexity_estimate_normalized,entropy_normalized,entry_point_normalized,executable_section_ratio_normalized,export_count_normalized,function_count_normalized,import_count_normalized,import_libraries_normalized,instruction_count_normalized,instruction_entropy_normalized,jump_count_normalized,logical_count_normalized,md5_constant_count_normalized,memory_count_normalized,opcode_bigram_entropy_normalized,opcode_bigram_unique_ratio_normalized,opcode_trigram_entropy_normalized,opcode_trigram_unique_ratio_normalized,readonly_section_ratio_normalized,return_count_normalized,section_count_normalized,segment_count_normalized,sha1_constant_count_normalized,sha224_constant_count_normalized,sha256_constant_count_normalized,sha384_constant_count_normalized,sha512_constant_count_normalized,string_count_normalized,symbol_count_normalized,unique_opcode_ratio_normalized,writable_section_ratio_normalized
ltc_ecc_mulmod_timing__gcc_O2_debug.o,libtomcrypt,ECC,x86_64,O2,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,0,0,0,9.0,96.0,32192,0,95.0,46.0,2.875,95.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.379917,0,0.0,1,16,0,0.0,348.0,2.821325,49.0,False,11.0,0,0,189.0,4.549979,0.193084,5.782459,0.358382,likely_debug_or_unoptimized,0.0,1.0,False,0,25,0,0,0,0,0,0,0,0,0,367,16,0.057471,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,0,1,0.0,0.002930641484858352,0.07692307692307693,0.05988205969967779,0.0,0.07692307692307693,0.04660587639311044,0.07920110192837466,0.07692307692307693,0.0,0.0,0.4929922259057182,0.0,0.0,0.013157894736842105,0.07042253521126761,0.0,0.0,0.02213691618682022,0.494473258684181,0.04875621890547264,0.0037187288708586883,0.0,0.020112801958071726,0.6378275241930499,0.18440525633263558,0.6754314323312777,0.3461570992853379,0.0,0.01020408163265306,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.18543388429752067,0.07042253521126761,0.055199700078989895,0.0
thumb2-sha256-asm_c__clang_O2_debug.o,wolfssl,SHA256,x86_64,O2,clang,clang (cached build),debug,direct_compile,object,wolfssl,0,0,0,8.0,35.0,688,0,34.0,13.0,0.823529,34.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,2.145167,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,7,0,0,0,0,0,0,0,0,1,8,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,2,0,0,0,0,0,4,0.0,0.0026050146532074245,0.027530364372469637,3.0396984619125783e-05,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.09328770051180421,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333437583951819,0.0
chacha20_ref__gcc_O3_release.o,libsodium,ChaCha20,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,libsodium,0,0,0,80.0,66.0,5472,0,65.0,15.0,1.363636,65.0,1,1,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,5.079143,0,0.0,0,11,0,0.0,690.0,3.7386,50.0,False,108.0,0,0,368.0,5.87557,0.204644,7.168902,0.40407,likely_release_or_stripped,0.0,5.0,False,0,16,0,0,0,0,0,0,0,0,0,93,11,0.052174,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,1,0,0,0,0.0,0.026050146532074242,0.05263157894736842,0.009119095385737734,0.0,0.05263157894736842,0.015197568389057751,0.03756573002754821,0.05263157894736842,0.25,0.0,0.6180548935298753,0.0,0.0,0.0,0.046948356807511735,0.0,0.0,0.04401791426743442,0.7435051219483059,0.04975124378109453,0.036511156186612576,0.0,0.03916143450037246,0.8236522116526159,0.1960895893199536,0.8373776184323246,0.392715603641281,0.0,0.05102040816326531,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.04390495867768595,0.046948356807511735,0.049889935404712926,0.0
sha256__gcc_O3_release.o,libtomcrypt,SHA256,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,0,0,0,464.0,36.0,14856,0,35.0,11.0,0.647059,35.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,5.81187,0,0.0,3,17,0,0.0,3551.0,2.830133,24.0,False,1577.0,0,0,1414.0,4.993322,0.041127,6.789766,0.103409,likely_release_or_stripped,0.0,4.0,False,0,17,0,0,0,0,0,0,0,0,1,221,17,0.008448,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,1,1,0,0,1,0.0,0.1510908498860306,0.02834008097165992,0.026946926864855007,0.0,0.02834008097165992,0.011144883485309016,0.017825316804407715,0.02834008097165992,0.0,0.0,0.749109507145853,0.0,0.0,0.039473684210526314,0.07511737089201878,0.0,0.0,0.22706333973128598,0.49686455099197363,0.023880597014925373,0.533130493576741,0.0,0.15047355539001808,0.6999764633548172,0.030813890609980805,0.7930918964707246,0.08632603793119964,0.0,0.04081632653061224,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.11002066115702479,0.07511737089201878,0.0060585647897545706,0.0
ecc_rfc6979_key__gcc_O2_debug.o,libtomcrypt,ECC,x86_64,O2,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,0,0,0,19.0,74.0,37904,0,73.0,35.0,1.666667,73.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.494198,0,0.0,1,21,0,0.0,409.0,3.084053,38.0,False,17.0,0,0,261.0,5.103063,0.215686,6.481048,0.398034,likely_debug_or_unoptimized,0.0,1.0,False,0,26,0,0,0,0,0,0,0,0,0,425,21,0.06357,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,0,1,0.0,0.006186909801367633,0.05910931174089069,0.0707337832087057,0.0,0.05910931174089069,0.03546099290780142,0.0459136914600551,0.05910931174089069,0.0,0.0,0.5134323793307286,0.0,0.0,0.013157894736842105,0.09389671361502347,0.0,0.0,0.02603966730646193,0.5658015335980913,0.03781094527363184,0.005747126436781609,0.0,0.02777482175162286,0.7153602333310016,0.20725035098482955,0.7570314867165963,0.38656459829430867,0.0,0.01020408163265306,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.21539256198347106,0.09389671361502347,0.061313397407367305,0.0
devcrypto_aes__gcc_O0_release.o,wolfssl,AES,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,wolfssl,0,0,0,8.0,35.0,944,0,34.0,13.0,0.823529,34.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,2.020529,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,10,0,0,0,0,0,0,0,0,0,11,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,1,1,1,0,0,4,0.0,0.0026050146532074245,0.027530364372469637,0.0005167487385251383,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.07099510731970368,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0015495867768595042,0.0,0.09333437583951819,0.0
devcrypto_aes__gcc_O1_debug.o,wolfssl,AES,x86_64,O1,gcc,gcc (cached build),debug,direct_compile,object,wolfssl,0,0,0,8.0,35.0,3080,0,34.0,13.0,0.823529,34.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,3.098459,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_debug_or_unoptimized,0.0,3.0,False,0,19,0,0,0,0,0,0,0,0,0,35,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,0,0,0,4,0.0,0.0026050146532074245,0.027530364372469637,0.00457474618517843,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.26379228779083547,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.013946280991735538,0.0,0.09333437583951819,0.0
argon2-fill-block-neon__gcc_O0_debug.o,libsodium,Argon2,x86_64,O0,gcc,gcc (cached build),debug,direct_compile,object,libsodium,0,0,0,20.0,16.0,6976,0,15.0,0.0,0.0,15.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.007164,0,0.0,0,2,0,0.0,132.0,2.590688,15.0,False,4.0,0,0,83.0,4.136823,0.251908,5.203009,0.407692,likely_debug_or_unoptimized,0.0,1.0,False,0,21,0,0,0,0,0,0,0,0,0,89,2,0.121212,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0.0065125366330185605,0.012145748987854251,0.01197641193993556,0.0,0.012145748987854251,0.0,0.0,0.012145748987854251,0.0,0.0,0.4263221013037907,0.0,0.0,0.0,0.004694835680751174,0.0,0.0,0.008317338451695458,0.43185739992029026,0.014925373134328358,0.001352265043948614,0.0,0.008832606150899223,0.5799102747759638,0.2438619348487253,0.6077476418427746,0.39640661447075975,0.0,0.01020408163265306,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.04183884297520661,0.004694835680751174,0.11909430270369968,0.0
chacha20poly1305_memory__gcc_O1_debug.o,libtomcrypt,ChaCha20,x86_64,O1,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,0,0,0,3.0,37.0,13824,0,36.0,15.0,0.833333,36.0,0,1,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.240451,0,0.0,1,18,0,0.0,137.0,3.249966,21.0,False,4.0,0,0,74.0,4.819297,0.316176,5.667231,0.511111,likely_debug_or_unoptimized,0.0,1.0,False,0,25,0,0,0,0,0,0,0,0,0,148,18,0.131387,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0.0,0.0009768804949527841,0.029149797570850202,0.024986321356921394,0.0,0.029149797570850202,0.015197568389057751,0.022956831955922866,0.029149797570850202,0.0,0.0,0.4680475156076591,0.0,0.0,0.013157894736842105,0.07981220657276995,0.0,0.0,0.008637236084452975,0.6108454119658009,0.020895522388059702,0.001352265043948614,0.0,0.007874853676705332,0.6755812002343291,0.30882116602770077,0.6619720004382598,0.5017960813326771,0.0,0.01020408163265306,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.07231404958677685,0.07981220657276995,0.12929382234892683,0.0
rsa_asn1__gcc_O2_debug.o,openssl,RSA,x86_64,O2,gcc,gcc (cached build),debug,direct_compile,object,openssl,0,0,0,6.0,27.0,34856,0,26.0,5.0,0.096154,26.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,3.676023,0,0.0,20,52,0,0.0,140.0,3.540253,21.0,False,0.0,0,0,45.0,4.726324,0.309353,5.347604,0.427536,likely_debug_or_unoptimized,0.0,13.0,False,1,29,0,0,0,0,0,0,0,0,0,326,52,0.128571,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,1,0,0,0,3,0.0,0.0019537609899055682,0.021052631578947368,0.06494315763876224,0.0,0.021052631578947368,0.005065856129685917,0.0026488705234159783,0.021052631578947368,0.0,0.0,0.36709464577477574,0.0,0.0,0.2631578947368421,0.23943661971830985,0.0,0.0,0.008829174664107486,0.6896557060339407,0.020895522388059702,0.0,0.0,0.0047887623709694585,0.662548010760971,0.3019247816010164,0.6246373436042468,0.4166287069335363,0.0,0.1326530612244898,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.16425619834710745,0.23943661971830985,0.12647103637143692,0.0
rsa_backend__clang_O1_release.o,openssl,RSA,x86_64,O1,clang,clang (cached build),release,direct_compile,object,openssl,0,0,0,23.0,445.0,20008,0,444.0,221.0,1.857143,444.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,4.435409,0,0.0,10,119,0,0.0,1436.0,3.14536,223.0,False,69.0,0,0,693.0,5.040337,0.067596,6.605254,0.170851,likely_release_or_stripped,0.0,13.0,False,1,11,0,0,0,0,0,0,0,0,0,172,119,0.01532,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,1,0,0,3,0.0,0.007489417127971344,0.3595141700404858,0.03673475591221351,0.0,0.3595141700404858,0.22391084093211752,0.05116096418732783,0.3595141700404858,0.0,0.0,0.5029174540176587,0.0,0.0,0.13157894736842105,0.5539906103286385,0.0,0.0,0.09174664107485604,0.5824458294102891,0.2218905472636816,0.02332657200811359,0.0,0.07374694051292965,0.7065671445535516,0.05756757658241347,0.7715396114580149,0.15505302643526006,0.0,0.1326530612244898,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.08471074380165289,0.5539906103286385,0.012947124888231309,0.0
wolfkmod_aes__clang_O2_release.o,wolfssl,AES,x86_64,O2,clang,clang (cached build),release,direct_compile,object,wolfssl,0,0,0,8.0,35.0,680,0,34.0,13.0,0.823529,34.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,2.091138,0,0.0,0,1,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,False,0,7,0,0,0,0,0,0,0,0,0,8,1,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,2,0,0,1,0,0,4,0.0,0.0026050146532074245,0.027530364372469637,1.5198492309562892e-05,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.08362414270779583,0.0,0.0,0.0,0.0,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333437583951819,0.0
ec_err__clang_O1_release.o,openssl,ECC,x86_64,O1,clang,clang (cached build),release,direct_compile,object,openssl,0,0,0,0.0,4.0,6080,0,3.0,2.0,0.4,3.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,1,3.170728,0,0.0,1,5,0,0.0,10.0,2.921928,1.0,False,0.0,0,0,5.0,3.169925,1.0,3.0,1.0,likely_release_or_stripped,0.0,1.0,False,0,13,0,0,0,0,0,0,0,0,0,91,5,0.8,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,1,0,0,3,0.0,0.0,0.0024291497975708503,0.010274180801264514,0.0,0.0024291497975708503,0.002026342451874367,0.011019283746556476,0.0024291497975708503,0.0,0.0,0.27671822865477674,0.0,0.0,0.013157894736842105,0.018779342723004695,0.0,0.0,0.0005118362124120282,0.5217860629576658,0.0009950248756218905,0.0,0.0,0.0005320847078854954,0.44436807612247303,1.0,0.35042086714213333,1.0,0.0,0.01020408163265306,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.042871900826446284,0.018779342723004695,0.799518041371457,0.0
legacy_md5_sha1__gcc_O1_debug.o,openssl,SHA1,x86_64,O1,gcc,gcc (cached build),debug,direct_compile,object,openssl,0,0,0,0.0,1.0,8496,0,0.0,0.0,0.0,0.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,3.744159,0,0.0,1,3,0,0.0,3.0,1.584963,0.0,False,0.0,0,0,1.0,1.0,1.0,0.0,1.0,likely_debug_or_unoptimized,0.0,1.0,True,0,23,0,0,0,0,0,0,0,0,0,111,3,1.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,1,1,0,0,0,3,0.0,0.0,0.0,0.014864125478752507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37928136354734077,0.0,0.0,0.013157894736842105,0.009389671361502348,0.0,0.0,6.397952655150352e-05,0.15881216192589162,0.0,0.0,0.0,0.00010641694157709908,0.14018252044527016,1.0,0.0,1.0,0.0,0.01020408163265306,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.05320247933884298,0.009389671361502348,1.0,0.0
cipher_aes_wrp__gcc_O2_debug.o,openssl,AES,x86_64,O2,gcc,gcc (cached build),debug,direct_compile,object,openssl,0,0,1,21.0,189.0,62928,0,188.0,85.0,1.024096,188.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.02185,0,0.0,0,83,0,0.0,986.0,3.658874,103.0,False,75.0,0,0,501.0,5.623909,0.11066,6.763273,0.213415,likely_debug_or_unoptimized,0.0,22.0,True,0,31,0,0,0,0,0,0,0,0,0,351,83,0.026369,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,1,0,0,0,3,0.0,0.006838163464669489,0.1522267206477733,0.11827466715301842,0.0,0.1522267206477733,0.08611955420466058,0.028212011019283747,0.1522267206477733,0.0,0.0,0.42894882047145366,0.0,0.0,0.0,0.38497652582159625,0.0,0.0,0.06295585412667946,0.7218602342858321,0.10248756218905472,0.02535496957403651,0.0,0.05331488773012664,0.7883737383748389,0.10109474922651938,0.7899973297929924,0.19842800847444672,0.0,0.22448979591836735,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.1771694214876033,0.38497652582159625,0.024022750692665167,0.0
cipher_aes_xts_fips__clang_O1_release.o,openssl,AES,x86_64,O1,clang,clang (cached build),release,direct_compile,object,openssl,0,0,1,8.0,35.0,824,0,34.0,13.0,0.823529,34.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,2.306087,0,0.0,0,2,0,0.0,197.0,3.1133629999999997,19.0,False,6.0,0,0,114.0,4.617368,0.25608,5.471439,0.407609,likely_release_or_stripped,0.0,3.0,True,0,8,0,0,0,0,0,0,0,0,0,10,2,0.09551399999999999,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,0,0,1,0,0,3,0.0,0.0026050146532074245,0.027530364372469637,0.00028877135388169495,0.0,0.027530364372469637,0.013171225937183385,0.022686749311294767,0.027530364372469637,0.0,0.0,0.12206964579713313,0.0,0.0,0.0,0.004694835680751174,0.0,0.0,0.012476007677543186,0.5737589334097851,0.01890547263681592,0.002028397565922921,0.0,0.012131531339789295,0.6472742840633362,0.24807880658082654,0.6391021329650955,0.3963220330519727,0.0,0.030612244897959183,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0010330578512396695,0.004694835680751174,0.09333437583951819,0.0
chacha20poly1305_encrypt__gcc_O0_debug.o,libtomcrypt,ChaCha20,x86_64,O0,gcc,gcc (cached build),debug,direct_compile,object,libtomcrypt,0,0,0,4.0,16.0,8344,0,15.0,5.0,0.833333,15.0,0,1,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,0,4.131715,0,0.0,1,6,0,0.0,83.0,2.514595,10.0,False,2.0,0,0,54.0,4.05602,0.365854,4.999268,0.555556,likely_debug_or_unoptimized,0.0,1.0,False,0,23,0,0,0,0,0,0,0,0,0,105,6,0.204819,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0.0,0.0013025073266037122,0.012145748987854251,0.014575354124870812,0.0,0.012145748987854251,0.005065856129685917,0.022956831955922866,0.012145748987854251,0.0,0.0,0.4485991337872171,0.0,0.0,0.013157894736842105,0.023474178403755867,0.0,0.0,0.005182341650671785,0.4111988388874952,0.009950248756218905,0.000676132521974307,0.0,0.00574651484516335,0.5685831065764246,0.35903347520970647,0.5839492758786394,0.5470879025132911,0.0,0.01020408163265306,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.05010330578512397,0.023474178403755867,0.20290277827898268,0.0
hmac_done__clang_O0_debug.o,libtomcrypt,HMAC,x86_64,O0,clang,clang (cached build),debug,direct_compile,object,libtomcrypt,0,0,0,22.0,43.0,12160,0,42.0,14.0,1.4,42.0,0,0,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,4.319269,0,0.0,1,10,0,0.0,186.0,2.90863,28.0,False,2.0,0,0,102.0,4.563263,0.248649,5.494901,0.38587,likely_debug_or_unoptimized,0.0,1.0,False,0,22,0,0,0,0,0,0,0,0,0,140,10,0.102151,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.007163790296320417,0.0340080971659919,0.021825034956532312,0.0,0.0340080971659919,0.014184397163120567,0.03856749311294766,0.0340080971659919,0.0,0.0,0.48214480223144146,0.0,0.0,0.013157894736842105,0.04225352112676056,0.0,0.0,0.011772232885476647,0.5181757762740798,0.027860696517412936,0.000676132521974307,0.0,0.010854528040864106,0.6396897087946448,0.24056788284131442,0.6418426577600584,0.37416883470243134,0.0,0.01020408163265306,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.04225352112676056,0.0999873696366064,0.0
ecc_recover_key__gcc_O1_release.o,libtomcrypt,ECC,x86_64,O1,gcc,gcc (cached build),release,direct_compile,object,libtomcrypt,0,0,0,19.0,171.0,7680,0,170.0,73.0,3.318182,170.0,0,0,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,0,False,False,False,False,1,4.302813,0,0.0,1,22,0,0.0,663.0,3.009173,97.0,False,7.0,0,0,371.0,4.778693,0.138973,5.89404,0.257186,likely_release_or_stripped,0.0,1.0,False,0,15,0,0,0,0,0,0,0,0,0,81,22,0.045249,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0.0,0.006186909801367633,0.13765182186234817,0.013313879263177094,0.0,0.13765182186234817,0.07396149949341439,0.09140997245179065,0.13765182186234817,0.0,0.0,0.47920150312868626,0.0,0.0,0.013157894736842105,0.09859154929577464,0.0,0.0,0.042290467050543824,0.5454722910904272,0.09651741293532339,0.0023664638269100743,0.0,0.03948068532510376,0.6698892291741694,0.12971226824641005,0.6884648692568065,0.24303298777238022,0.0,0.01020408163265306,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.03770661157024793,0.09859154929577464,0.04294824758719962,0.0
cipher_chacha20_hw__clang_O3_debug.o,openssl,ChaCha20,x86_64,O3,clang,clang (cached build),debug,direct_compile,object,openssl,0,0,0,38.0,40.0,12216,0,39.0,2.0,0.285714,39.0,0,1,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,0,False,False,False,False,0,4.58676,0,0.0,1,7,0,0.0,277.0,4.006909,37.0,False,26.0,0,0,125.0,6.194599,0.423913,7.217513,0.709091,likely_debug_or_unoptimized,0.0,4.0,False,0,24,0,0,0,0,0,0,0,0,0,120,7,0.108303,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,0,0,0,0,0,3,0.0,0.012373819602735266,0.031578947368421054,0.021931424402699254,0.0,0.031578947368421054,0.002026342451874367,0.007870909090909092,0.031578947368421054,0.0,0.0,0.5299879002075656,0.0,0.0,0.013157894736842105,0.028169014084507043,0.0,0.0,0.017594369801663467,0.8163485878669609,0.03681592039800995,0.00878972278566599,0.0,0.013302117697137385,0.86837450096775,0.4177169258075178,0.84305572135654,0.7035482414707792,0.0,0.04081632653061224,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.05785123966942149,0.028169014084507043,0.10615419468402038,0.0
